Ancestors,Latitude,Longitude
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-FTC75306,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-FTC75306,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-Y312847>J-FTD95960,21.43480000,40.2542000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-Y312847>J-FTD95960,21.43480000,40.2542000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-Y312847>J-Y530203,21.43480000,40.2542000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-Y312847>J-Y530203,21.43480000,40.2542000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y200601,30.68020000,47.5605000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y506523*,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-FGC45270,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-FGC45270,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FTC26576,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FTC26576,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-Y73477,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-Y73477,18.29310000,45.6917000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-KHU1943>J-KHU1943*,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-KHU1943>J-A25174,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-KHU1943>J-A25174,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-ZS3855>J-ZS3855*,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-ZS3857>J-FGC79109>J-ZS3854>J-ZS3859>J-Y506523>J-Y505953>J-FGC40856>J-ZS3855>J-FGC40863,14.89650000,47.0989000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-FGC40451*,21.59580000,58.9632000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-Y135564>J-BY77964>J-BY77964*,23.52380000,54.0817000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-Y135564>J-FT172356>J-FT172356*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-Y135564>J-FT172356>J-FT176012>J-FT177829>J-FT177829*,22.98750000,50.1714000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-Y135564>J-FT172356>J-FT176012>J-FT177829>J-FT175536,25.26860000,51.5282000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-ZS10836*,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FTB17047,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-A25148*,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-A25148*,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-A25148*,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-A25148*,23.52380000,54.0817000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-Y97259,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-Y97259,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FT157168>J-FT157168*,16.87850000,51.6413000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FT157168>J-Y546224>J-Y549002,23.52380000,54.0817000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FT157168>J-Y546224>J-Y549002,23.52380000,54.0817000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-Y104094>J-Y103744,23.52380000,54.0817000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-Y104094>J-Y103744,16.37790000,48.9133000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-Y104094>J-Y179490>J-FT19261,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-Y104094>J-Y179490>J-FT19261,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-FGC40452*,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-FGC40452*,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-Y206375,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-Y206375,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-FGC40448>J-FGC40448*,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-FGC40448>J-Y141147,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-FGC40448>J-Y141147,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-FGC40452>J-FGC40448>J-Y141147,18.49660000,54.2927000
J1>J-Z2215>J-Z2217>J-L620>J-PF4816>J-L136>J-P58>J-CTS9721>J-Z643>J-Z1865>J-Z1853>J-Z2331>J-Z2324>J-Z2317>J-Z2313>J-YSC0000234>J-Z1884>J-FGC11>J-Y3014>J-Y352943>J-S21237>J-Y4348>J-Y4349>J-Y10887>J-Y5321>J-Y5324>J-Y5322>J-FGC8812>J-FGC8806>J-FGC8810>J-ZS3860>J-ZS8332>J-ZS3856>J-FGC40451>J-ZS10836>J-FGC40453>J-A25148>J-FGC40454>J-Y126376>J-Y126376*,18.49660000,54.2927000
